Subj	ROI	Cond	Y
08	lh_S_pericallosal	prestim	0.0953193168761567
08	lh_S_pericallosal	stim	0.124690111439511
08	lh_S_postcentral	prestim	0.0643239964418573
08	lh_S_postcentral	stim	0.0587968248077295
08	lh_S_precentral-inf-part	prestim	0.0728073451042868
08	lh_S_precentral-inf-part	stim	0.26281685642554
08	lh_S_precentral-sup-part	prestim	0.0820940688572183
08	lh_S_precentral-sup-part	stim	0.142883745427782
08	lh_S_suborbital	prestim	0.0934891607906087
08	lh_S_suborbital	stim	0.0746453812433054
08	lh_S_subparietal	prestim	0.0569186953937298
08	lh_S_subparietal	stim	0.0767127328331612
08	lh_S_temporal_inf	prestim	0.0899325315264551
08	lh_S_temporal_inf	stim	0.277160960583939
08	lh_S_temporal_sup	prestim	0.0661998453495305
08	lh_S_temporal_sup	stim	0.0881107440208265
08	lh_S_temporal_transverse	prestim	0.0796952883696225
08	lh_S_temporal_transverse	stim	0.257092414004285
08	rh_G_Ins_lg_and_S_cent_ins	prestim	0.0846524464379153
08	rh_G_Ins_lg_and_S_cent_ins	stim	0.158341543403454
08	rh_G_and_S_cingul-Ant	prestim	0.0922329836955031
08	rh_G_and_S_cingul-Ant	stim	0.082014495003896
08	rh_G_and_S_cingul-Mid-Ant	prestim	0.0673928222365374
08	rh_G_and_S_cingul-Mid-Ant	stim	0.0687460395576038
08	rh_G_and_S_cingul-Mid-Post	prestim	0.0784493965011851
08	rh_G_and_S_cingul-Mid-Post	stim	0.137903507161621
08	rh_G_and_S_frontomargin	prestim	0.0733621065552001
08	rh_G_and_S_frontomargin	stim	0.0656646714199707
08	rh_G_and_S_occipital_inf	prestim	0.0897512908720719
08	rh_G_and_S_occipital_inf	stim	0.0737863707431388
08	rh_G_and_S_paracentral	prestim	0.0654579714692614
08	rh_G_and_S_paracentral	stim	0.0909588939588038
08	rh_G_and_S_subcentral	prestim	0.0547437710334792
08	rh_G_and_S_subcentral	stim	0.392609068411241
08	rh_G_and_S_transv_frontopol	prestim	0.0693875110140085
08	rh_G_and_S_transv_frontopol	stim	0.0928835449425364
08	rh_G_cingul-Post-dorsal	prestim	0.0522761566139395
08	rh_G_cingul-Post-dorsal	stim	0.106737945365894
08	rh_G_cingul-Post-ventral	prestim	0.0616510603915297
08	rh_G_cingul-Post-ventral	stim	0.0923740423088579
08	rh_G_cuneus	prestim	0.0791669245051471
08	rh_G_cuneus	stim	0.0799545541547308
08	rh_G_front_inf-Opercular	prestim	0.0595606154513504
08	rh_G_front_inf-Opercular	stim	0.253332697753628
08	rh_G_front_inf-Orbital	prestim	0.0543461387461617
08	rh_G_front_inf-Orbital	stim	0.0936884634648953
08	rh_G_front_inf-Triangul	prestim	0.0672052577360764
08	rh_G_front_inf-Triangul	stim	0.0801459113993621
08	rh_G_front_middle	prestim	0.0954512250696275
08	rh_G_front_middle	stim	0.0943570688743492
08	rh_G_front_sup	prestim	0.0899765698832278
08	rh_G_front_sup	stim	0.0688639493317613
08	rh_G_insular_short	prestim	0.0772538205606922
08	rh_G_insular_short	stim	0.0696032867680546
08	rh_G_oc-temp_lat-fusifor	prestim	0.078303249087915
08	rh_G_oc-temp_lat-fusifor	stim	0.119107021545987
08	rh_G_oc-temp_med-Lingual	prestim	0.0831850288996005
08	rh_G_oc-temp_med-Lingual	stim	0.0550930193751877
08	rh_G_oc-temp_med-Parahip	prestim	0.0650806743002116
08	rh_G_oc-temp_med-Parahip	stim	0.127977865819668
08	rh_G_occipital_middle	prestim	0.0645062525129698
08	rh_G_occipital_middle	stim	0.113334672731598
08	rh_G_occipital_sup	prestim	0.0773172218896378
08	rh_G_occipital_sup	stim	0.0762923350066042
08	rh_G_orbital	prestim	0.0776538422386958
08	rh_G_orbital	stim	0.220068122879704
08	rh_G_pariet_inf-Angular	prestim	0.067265972289721
08	rh_G_pariet_inf-Angular	stim	0.120140356077041
08	rh_G_pariet_inf-Supramar	prestim	0.0629547860462045
08	rh_G_pariet_inf-Supramar	stim	0.300961982414643
08	rh_G_parietal_sup	prestim	0.0630137127294849
08	rh_G_parietal_sup	stim	0.0950473741494479
08	rh_G_postcentral	prestim	0.0655587482277393
08	rh_G_postcentral	stim	0.204442450522387
08	rh_G_precentral	prestim	0.0726733616284284
08	rh_G_precentral	stim	0.154678861870905
08	rh_G_precuneus	prestim	0.0915277719946501
08	rh_G_precuneus	stim	0.0778807260614575
08	rh_G_rectus	prestim	0.068707639817351
08	rh_G_rectus	stim	0.118602323892792
08	rh_G_subcallosal	prestim	0.078036286144837
08	rh_G_subcallosal	stim	0.0712031736694951
08	rh_G_temp_sup-G_T_transv	prestim	0.0616646356881073
08	rh_G_temp_sup-G_T_transv	stim	0.505645963989938
08	rh_G_temp_sup-Lateral	prestim	0.0628764240877477
08	rh_G_temp_sup-Lateral	stim	0.304834319728207
08	rh_G_temp_sup-Plan_polar	prestim	0.0835302812048125
08	rh_G_temp_sup-Plan_polar	stim	0.0704113307926252
08	rh_G_temp_sup-Plan_tempo	prestim	0.0726261537003329
08	rh_G_temp_sup-Plan_tempo	stim	0.161011453458822
08	rh_G_temporal_inf	prestim	0.0841653534261239
08	rh_G_temporal_inf	stim	0.156077095180217
08	rh_G_temporal_middle	prestim	0.0696014614554896
08	rh_G_temporal_middle	stim	0.111364440067032
08	rh_Lat_Fis-ant-Horizont	prestim	0.0904197913599662
08	rh_Lat_Fis-ant-Horizont	stim	0.110701781918721
08	rh_Lat_Fis-ant-Vertical	prestim	0.0603768185605984
08	rh_Lat_Fis-ant-Vertical	stim	0.110554287269993
08	rh_Lat_Fis-post	prestim	0.0868286562104823
08	rh_Lat_Fis-post	stim	0.150611797786964
08	rh_Pole_occipital	prestim	0.0849178188449385
08	rh_Pole_occipital	stim	0.0629263398493523
08	rh_Pole_temporal	prestim	0.0616530955369602
08	rh_Pole_temporal	stim	0.0888525759538188
08	rh_S_calcarine	prestim	0.0746597168127877
08	rh_S_calcarine	stim	0.0908936510105062
08	rh_S_central	prestim	0.0617232711669114
08	rh_S_central	stim	0.230919736596043
08	rh_S_cingul-Marginalis	prestim	0.0623888486330781
08	rh_S_cingul-Marginalis	stim	0.0631519082046005
08	rh_S_circular_insula_ant	prestim	0.0749992250219012
08	rh_S_circular_insula_ant	stim	0.0962234326387633
08	rh_S_circular_insula_inf	prestim	0.0815347796961781
08	rh_S_circular_insula_inf	stim	0.35437146928272
08	rh_S_circular_insula_sup	prestim	0.0660768446750256
08	rh_S_circular_insula_sup	stim	0.31516584361754
08	rh_S_collat_transv_ant	prestim	0.0836154234474217
08	rh_S_collat_transv_ant	stim	0.146564524404338
08	rh_S_collat_transv_post	prestim	0.0754136160914799
08	rh_S_collat_transv_post	stim	0.0814731733303202
08	rh_S_front_inf	prestim	0.0710543609335276
08	rh_S_front_inf	stim	0.086391448901012
08	rh_S_front_middle	prestim	0.0779540185149027
08	rh_S_front_middle	stim	0.071436260361417
08	rh_S_front_sup	prestim	0.0596492937425639
08	rh_S_front_sup	stim	0.0607580175855221
08	rh_S_interm_prim-Jensen	prestim	0.0593195468558032
08	rh_S_interm_prim-Jensen	stim	0.0853909414104688
08	rh_S_intrapariet_and_P_trans	prestim	0.078674473749282
08	rh_S_intrapariet_and_P_trans	stim	0.0554548792129906
08	rh_S_oc-temp_lat	prestim	0.0850162328074522
08	rh_S_oc-temp_lat	stim	0.0900238438767019
08	rh_S_oc-temp_med_and_Lingual	prestim	0.0916301801019078
08	rh_S_oc-temp_med_and_Lingual	stim	0.142877424811767
08	rh_S_oc_middle_and_Lunatus	prestim	0.0767451658127571
08	rh_S_oc_middle_and_Lunatus	stim	0.0778612431766191
08	rh_S_oc_sup_and_transversal	prestim	0.0771734752382871
08	rh_S_oc_sup_and_transversal	stim	0.13911855302524
08	rh_S_occipital_ant	prestim	0.0849775943183396
08	rh_S_occipital_ant	stim	0.0818370847290434
08	rh_S_orbital-H_Shaped	prestim	0.0762750849109042
08	rh_S_orbital-H_Shaped	stim	0.189847070687254
08	rh_S_orbital_lateral	prestim	0.0575815997166553
08	rh_S_orbital_lateral	stim	0.0917070535913544
08	rh_S_orbital_med-olfact	prestim	0.0737291912250376
08	rh_S_orbital_med-olfact	stim	0.185293015248349
08	rh_S_parieto_occipital	prestim	0.0777624569127674
08	rh_S_parieto_occipital	stim	0.0623070125765127
08	rh_S_pericallosal	prestim	0.0894593232137855
08	rh_S_pericallosal	stim	0.113016217493972
08	rh_S_postcentral	prestim	0.0581773807689682
08	rh_S_postcentral	stim	0.117583844747536
08	rh_S_precentral-inf-part	prestim	0.0644111747195072
08	rh_S_precentral-inf-part	stim	0.129929846968735
08	rh_S_precentral-sup-part	prestim	0.0643648809271691
08	rh_S_precentral-sup-part	stim	0.165686165236399
08	rh_S_suborbital	prestim	0.0761899996170539
08	rh_S_suborbital	stim	0.071042374405098
08	rh_S_subparietal	prestim	0.0698468177322674
08	rh_S_subparietal	stim	0.0810107260892416
08	rh_S_temporal_inf	prestim	0.0784642518163203
08	rh_S_temporal_inf	stim	0.120472787007866
08	rh_S_temporal_sup	prestim	0.0878500364928143
08	rh_S_temporal_sup	stim	0.221706491322485
08	rh_S_temporal_transverse	prestim	0.0543893666004017
08	rh_S_temporal_transverse	stim	0.42221720229002
09	lh_G_Ins_lg_and_S_cent_ins	prestim	0.0772002071952764
09	lh_G_Ins_lg_and_S_cent_ins	stim	0.118654654510943
09	lh_G_and_S_cingul-Ant	prestim	0.064178775389148
09	lh_G_and_S_cingul-Ant	stim	0.0935161449603011
09	lh_G_and_S_cingul-Mid-Ant	prestim	0.0635180691959827
09	lh_G_and_S_cingul-Mid-Ant	stim	0.121777607061289
09	lh_G_and_S_cingul-Mid-Post	prestim	0.0691646376216508
09	lh_G_and_S_cingul-Mid-Post	stim	0.255555810263908
09	lh_G_and_S_frontomargin	prestim	0.0623968394057682
09	lh_G_and_S_frontomargin	stim	0.0747501124804456
09	lh_G_and_S_occipital_inf	prestim	0.0680979964789745
09	lh_G_and_S_occipital_inf	stim	0.0715107080393675
09	lh_G_and_S_paracentral	prestim	0.0636340891951212
09	lh_G_and_S_paracentral	stim	0.12919460915366
09	lh_G_and_S_subcentral	prestim	0.0728097656907322
09	lh_G_and_S_subcentral	stim	0.599933902061447
09	lh_G_and_S_transv_frontopol	prestim	0.071951094867896
09	lh_G_and_S_transv_frontopol	stim	0.10089275447558
09	lh_G_cingul-Post-dorsal	prestim	0.0776851656591488
09	lh_G_cingul-Post-dorsal	stim	0.128715697793107
09	lh_G_cingul-Post-ventral	prestim	0.0763637425584462
09	lh_G_cingul-Post-ventral	stim	0.12599454634801
09	lh_G_cuneus	prestim	0.0802802176672355
09	lh_G_cuneus	stim	0.106619651100952
09	lh_G_front_inf-Opercular	prestim	0.0731158222287012
09	lh_G_front_inf-Opercular	stim	0.114431032500561
09	lh_G_front_inf-Orbital	prestim	0.0583270796864957
09	lh_G_front_inf-Orbital	stim	0.115312374550931
09	lh_G_front_inf-Triangul	prestim	0.0840690339152832
09	lh_G_front_inf-Triangul	stim	0.141811255574134
09	lh_G_front_middle	prestim	0.0645335708768213
09	lh_G_front_middle	stim	0.119186888271698
09	lh_G_front_sup	prestim	0.0722378003627515
09	lh_G_front_sup	stim	0.0861639832647453
09	lh_G_insular_short	prestim	0.047874561214979
09	lh_G_insular_short	stim	0.175179994339025
09	lh_G_oc-temp_lat-fusifor	prestim	0.0754629778708117
09	lh_G_oc-temp_lat-fusifor	stim	0.136069406105707
09	lh_G_oc-temp_med-Lingual	prestim	0.090429441848138
09	lh_G_oc-temp_med-Lingual	stim	0.0804547341274727
09	lh_G_oc-temp_med-Parahip	prestim	0.0676260361956034
09	lh_G_oc-temp_med-Parahip	stim	0.164837296717128
09	lh_G_occipital_middle	prestim	0.0677440126505006
09	lh_G_occipital_middle	stim	0.0915944320425645
09	lh_G_occipital_sup	prestim	0.081750369438851
09	lh_G_occipital_sup	stim	0.120258184222145
09	lh_G_orbital	prestim	0.0604703272137898
09	lh_G_orbital	stim	0.23339119649263
09	lh_G_pariet_inf-Angular	prestim	0.0663812503648151
09	lh_G_pariet_inf-Angular	stim	0.166831159513022
09	lh_G_pariet_inf-Supramar	prestim	0.080395203037508
09	lh_G_pariet_inf-Supramar	stim	0.506316196176561
09	lh_G_parietal_sup	prestim	0.0935914019190407
09	lh_G_parietal_sup	stim	0.092931783868647
09	lh_G_postcentral	prestim	0.0641443447241899
09	lh_G_postcentral	stim	0.397527104760503
09	lh_G_precentral	prestim	0.0546086405567651
09	lh_G_precentral	stim	0.0777346326833069
09	lh_G_precuneus	prestim	0.0805721001436856
09	lh_G_precuneus	stim	0.0563938658937566
09	lh_G_rectus	prestim	0.0656977775519243
09	lh_G_rectus	stim	0.0997777343421767
09	lh_G_subcallosal	prestim	0.0672290710320037
09	lh_G_subcallosal	stim	0.0818020598539248
09	lh_G_temp_sup-G_T_transv	prestim	0.0836817570032282
09	lh_G_temp_sup-G_T_transv	stim	0.644908595545909
09	lh_G_temp_sup-Lateral	prestim	0.0826400999335418
09	lh_G_temp_sup-Lateral	stim	0.113406781623077
09	lh_G_temp_sup-Plan_polar	prestim	0.0751301337246888
09	lh_G_temp_sup-Plan_polar	stim	0.302689751167966
09	lh_G_temp_sup-Plan_tempo	prestim	0.0634055547454634
09	lh_G_temp_sup-Plan_tempo	stim	0.455814985544341
09	lh_G_temporal_inf	prestim	0.0784109647829687
09	lh_G_temporal_inf	stim	0.122754145744491
09	lh_G_temporal_middle	prestim	0.0765976387597828
09	lh_G_temporal_middle	stim	0.106542709550304
09	lh_Lat_Fis-ant-Horizont	prestim	0.0765628875366434
09	lh_Lat_Fis-ant-Horizont	stim	0.108473807211555
09	lh_Lat_Fis-ant-Vertical	prestim	0.0809169806271262
09	lh_Lat_Fis-ant-Vertical	stim	0.265919489667759
09	lh_Lat_Fis-post	prestim	0.0626246450738933
09	lh_Lat_Fis-post	stim	0.352528694725943
09	lh_Pole_occipital	prestim	0.0517825291187504
09	lh_Pole_occipital	stim	0.075988880467686
09	lh_Pole_temporal	prestim	0.0663907104838384
09	lh_Pole_temporal	stim	0.127521262591842
09	lh_S_calcarine	prestim	0.0889157986752651
09	lh_S_calcarine	stim	0.10041380328456
09	lh_S_central	prestim	0.0699388424354512
09	lh_S_central	stim	0.299732987976551
09	lh_S_cingul-Marginalis	prestim	0.082927999383633
09	lh_S_cingul-Marginalis	stim	0.124200723100553
09	lh_S_circular_insula_ant	prestim	0.0591149044089357
09	lh_S_circular_insula_ant	stim	0.14136913876755
09	lh_S_circular_insula_inf	prestim	0.0690647669905134
09	lh_S_circular_insula_inf	stim	0.0785259687279822
09	lh_S_circular_insula_sup	prestim	0.0694653165678118
09	lh_S_circular_insula_sup	stim	0.325251919052983
09	lh_S_collat_transv_ant	prestim	0.0600553583551339
09	lh_S_collat_transv_ant	stim	0.147298506616282
09	lh_S_collat_transv_post	prestim	0.0852458191485495
09	lh_S_collat_transv_post	stim	0.0734360934273651
09	lh_S_front_inf	prestim	0.0517741473436603
09	lh_S_front_inf	stim	0.331969479309556
09	lh_S_front_middle	prestim	0.0657995151510852
09	lh_S_front_middle	stim	0.0963150896979494
09	lh_S_front_sup	prestim	0.0484280709176964
09	lh_S_front_sup	stim	0.0868127027926543
09	lh_S_interm_prim-Jensen	prestim	0.0868721455034147
09	lh_S_interm_prim-Jensen	stim	0.149461847941748
09	lh_S_intrapariet_and_P_trans	prestim	0.0705662121002138
09	lh_S_intrapariet_and_P_trans	stim	0.237385522444901
09	lh_S_oc-temp_lat	prestim	0.0775090635913057
09	lh_S_oc-temp_lat	stim	0.142337980668654
09	lh_S_oc-temp_med_and_Lingual	prestim	0.0633860550735724
09	lh_S_oc-temp_med_and_Lingual	stim	0.146883867497312
09	lh_S_oc_middle_and_Lunatus	prestim	0.0747131669860343
09	lh_S_oc_middle_and_Lunatus	stim	0.0859046985080894
09	lh_S_oc_sup_and_transversal	prestim	0.084945810366384
09	lh_S_oc_sup_and_transversal	stim	0.0920964558191678
09	lh_S_occipital_ant	prestim	0.0558450316633885
09	lh_S_occipital_ant	stim	0.136238373629901
09	lh_S_orbital-H_Shaped	prestim	0.0453086612912266
09	lh_S_orbital-H_Shaped	stim	0.22508996192292
09	lh_S_orbital_lateral	prestim	0.0710167534894513
09	lh_S_orbital_lateral	stim	0.0867610042445932
09	lh_S_orbital_med-olfact	prestim	0.0559495161105171
09	lh_S_orbital_med-olfact	stim	0.284101779857771
09	lh_S_parieto_occipital	prestim	0.0740335863154088
09	lh_S_parieto_occipital	stim	0.0906686193070522
09	lh_S_pericallosal	prestim	0.0543705839906091
09	lh_S_pericallosal	stim	0.0699470865379749
09	lh_S_postcentral	prestim	0.054478653577399
09	lh_S_postcentral	stim	0.125456359476332
09	lh_S_precentral-inf-part	prestim	0.0684770150441272
09	lh_S_precentral-inf-part	stim	0.518128313658445
09	lh_S_precentral-sup-part	prestim	0.0600398581853665
09	lh_S_precentral-sup-part	stim	0.271241396449808
09	lh_S_suborbital	prestim	0.0593717520538325
09	lh_S_suborbital	stim	0.189526140242244
09	lh_S_subparietal	prestim	0.086905881353044
09	lh_S_subparietal	stim	0.0683903465328778
09	lh_S_temporal_inf	prestim	0.0783548396221544
09	lh_S_temporal_inf	stim	0.0997850871130902
09	lh_S_temporal_sup	prestim	0.0784582210873727
09	lh_S_temporal_sup	stim	0.107688609036916
09	lh_S_temporal_transverse	prestim	0.0724402656147015
09	lh_S_temporal_transverse	stim	0.29230932796466
09	rh_G_Ins_lg_and_S_cent_ins	prestim	0.0417426964662534
09	rh_G_Ins_lg_and_S_cent_ins	stim	0.451316429670623
09	rh_G_and_S_cingul-Ant	prestim	0.0605210037961572
09	rh_G_and_S_cingul-Ant	stim	0.15713872146742
09	rh_G_and_S_cingul-Mid-Ant	prestim	0.0562626163017102
09	rh_G_and_S_cingul-Mid-Ant	stim	0.248590989049263
09	rh_G_and_S_cingul-Mid-Post	prestim	0.0801417060135825
09	rh_G_and_S_cingul-Mid-Post	stim	0.133101022096023
09	rh_G_and_S_frontomargin	prestim	0.066890409827341
09	rh_G_and_S_frontomargin	stim	0.0898659856324911
09	rh_G_and_S_occipital_inf	prestim	0.0666796622972001
09	rh_G_and_S_occipital_inf	stim	0.0666040991998456
09	rh_G_and_S_paracentral	prestim	0.0727348023858275
09	rh_G_and_S_paracentral	stim	0.0959592960082891
09	rh_G_and_S_subcentral	prestim	0.0756674844045915
09	rh_G_and_S_subcentral	stim	0.670525033318875
09	rh_G_and_S_transv_frontopol	prestim	0.057487351599334
09	rh_G_and_S_transv_frontopol	stim	0.177916849970865
09	rh_G_cingul-Post-dorsal	prestim	0.0765848306051823
09	rh_G_cingul-Post-dorsal	stim	0.154830328858291
09	rh_G_cingul-Post-ventral	prestim	0.0779905392009035
09	rh_G_cingul-Post-ventral	stim	0.11118490537785
09	rh_G_cuneus	prestim	0.0780309785160652
09	rh_G_cuneus	stim	0.072209158759968
09	rh_G_front_inf-Opercular	prestim	0.0771373245718321
09	rh_G_front_inf-Opercular	stim	0.162428362769011
09	rh_G_front_inf-Orbital	prestim	0.054953225663487
09	rh_G_front_inf-Orbital	stim	0.128147807806765
09	rh_G_front_inf-Triangul	prestim	0.0659911039218657
09	rh_G_front_inf-Triangul	stim	0.342100396687862
09	rh_G_front_middle	prestim	0.0787270854385034
09	rh_G_front_middle	stim	0.0992731912360647
09	rh_G_front_sup	prestim	0.0675150825012358
09	rh_G_front_sup	stim	0.0743280444343692
09	rh_G_insular_short	prestim	0.0660449573489853
09	rh_G_insular_short	stim	0.21576635362073
09	rh_G_oc-temp_lat-fusifor	prestim	0.0679825755552093
09	rh_G_oc-temp_lat-fusifor	stim	0.144391166806508
09	rh_G_oc-temp_med-Lingual	prestim	0.0794217853251002
09	rh_G_oc-temp_med-Lingual	stim	0.0911856319940259
09	rh_G_oc-temp_med-Parahip	prestim	0.0651457691021383
09	rh_G_oc-temp_med-Parahip	stim	0.121616118311916
09	rh_G_occipital_middle	prestim	0.063122158458256
09	rh_G_occipital_middle	stim	0.0874122294858436
09	rh_G_occipital_sup	prestim	0.0646083662913335
09	rh_G_occipital_sup	stim	0.0703389251213908
09	rh_G_orbital	prestim	0.0626059445459224
09	rh_G_orbital	stim	0.325222011982638
09	rh_G_pariet_inf-Angular	prestim	0.0676277201105215
09	rh_G_pariet_inf-Angular	stim	0.080165443379364
09	rh_G_pariet_inf-Supramar	prestim	0.0652737370045471
09	rh_G_pariet_inf-Supramar	stim	0.577936764081633
09	rh_G_parietal_sup	prestim	0.0824558830883834
09	rh_G_parietal_sup	stim	0.0916843379593822
09	rh_G_postcentral	prestim	0.0533095803752574
09	rh_G_postcentral	stim	0.460213481121931
09	rh_G_precentral	prestim	0.0706670724271363
09	rh_G_precentral	stim	0.107000572433623
09	rh_G_precuneus	prestim	0.0921079196139126
09	rh_G_precuneus	stim	0.133445537360398
09	rh_G_rectus	prestim	0.0685866341280629
09	rh_G_rectus	stim	0.176208768568453
09	rh_G_subcallosal	prestim	0.0871081413478756
09	rh_G_subcallosal	stim	0.17028706073673
09	rh_G_temp_sup-G_T_transv	prestim	0.0885861254047384
09	rh_G_temp_sup-G_T_transv	stim	0.747122271196352
09	rh_G_temp_sup-Lateral	prestim	0.0636575240165999
09	rh_G_temp_sup-Lateral	stim	0.627674285137515
09	rh_G_temp_sup-Plan_polar	prestim	0.0743258597367646
09	rh_G_temp_sup-Plan_polar	stim	0.362994377381157
09	rh_G_temp_sup-Plan_tempo	prestim	0.0769345811492877
09	rh_G_temp_sup-Plan_tempo	stim	0.567842716378215
09	rh_G_temporal_inf	prestim	0.0729699168388109
09	rh_G_temporal_inf	stim	0.116605161236283
09	rh_G_temporal_middle	prestim	0.0653747618543349
09	rh_G_temporal_middle	stim	0.211361221227643
09	rh_Lat_Fis-ant-Horizont	prestim	0.0588353402555277
09	rh_Lat_Fis-ant-Horizont	stim	0.126857622446267
09	rh_Lat_Fis-ant-Vertical	prestim	0.0514040076890277
09	rh_Lat_Fis-ant-Vertical	stim	0.116263300586949
09	rh_Lat_Fis-post	prestim	0.0874074870167244
09	rh_Lat_Fis-post	stim	0.209411996233888
09	rh_Pole_occipital	prestim	0.0524799021454554
09	rh_Pole_occipital	stim	0.0600418084787102
09	rh_Pole_temporal	prestim	0.0685853627792195
09	rh_Pole_temporal	stim	0.213328382692782
09	rh_S_calcarine	prestim	0.0654486952323274
09	rh_S_calcarine	stim	0.0828780489132712
09	rh_S_central	prestim	0.0685147249807763
09	rh_S_central	stim	0.329829713555794
09	rh_S_cingul-Marginalis	prestim	0.0866795304118115
09	rh_S_cingul-Marginalis	stim	0.164361757529871
09	rh_S_circular_insula_ant	prestim	0.0749111854931222
09	rh_S_circular_insula_ant	stim	0.123001272778315
09	rh_S_circular_insula_inf	prestim	0.0610421222677185
09	rh_S_circular_insula_inf	stim	0.15565030388599
09	rh_S_circular_insula_sup	prestim	0.046270985123496
09	rh_S_circular_insula_sup	stim	0.477613833658301
09	rh_S_collat_transv_ant	prestim	0.0742677892733341
09	rh_S_collat_transv_ant	stim	0.143815486278375
09	rh_S_collat_transv_post	prestim	0.0883996571989742
09	rh_S_collat_transv_post	stim	0.0805500344541146
09	rh_S_front_inf	prestim	0.0790702000917868
09	rh_S_front_inf	stim	0.44920491156393
09	rh_S_front_middle	prestim	0.0675914070142204
09	rh_S_front_middle	stim	0.0912453401793163
09	rh_S_front_sup	prestim	0.0801390165848574
09	rh_S_front_sup	stim	0.0986573780120758
09	rh_S_interm_prim-Jensen	prestim	0.0737332138134011
09	rh_S_interm_prim-Jensen	stim	0.270315552676818
09	rh_S_intrapariet_and_P_trans	prestim	0.072180914257403
09	rh_S_intrapariet_and_P_trans	stim	0.160838282332793
09	rh_S_oc-temp_lat	prestim	0.0770008943364104
09	rh_S_oc-temp_lat	stim	0.140952938325486
09	rh_S_oc-temp_med_and_Lingual	prestim	0.0818470583640546
09	rh_S_oc-temp_med_and_Lingual	stim	0.155163905094763
09	rh_S_oc_middle_and_Lunatus	prestim	0.0660842815151057
09	rh_S_oc_middle_and_Lunatus	stim	0.069090208745371
09	rh_S_oc_sup_and_transversal	prestim	0.057720086043648
09	rh_S_oc_sup_and_transversal	stim	0.090593909758159
09	rh_S_occipital_ant	prestim	0.0743026017319293
09	rh_S_occipital_ant	stim	0.0865052115997029
09	rh_S_orbital-H_Shaped	prestim	0.0618780450656779
09	rh_S_orbital-H_Shaped	stim	0.223605938126298
09	rh_S_orbital_lateral	prestim	0.0770635803216895
09	rh_S_orbital_lateral	stim	0.108337773722498
09	rh_S_orbital_med-olfact	prestim	0.0607877896698847
09	rh_S_orbital_med-olfact	stim	0.265234309091638
09	rh_S_parieto_occipital	prestim	0.0779665527867668
09	rh_S_parieto_occipital	stim	0.100738738930895
09	rh_S_pericallosal	prestim	0.0507420103594615
09	rh_S_pericallosal	stim	0.160233820793758
09	rh_S_postcentral	prestim	0.0861775164632353
09	rh_S_postcentral	stim	0.257684329005682
09	rh_S_precentral-inf-part	prestim	0.0845214586603377
09	rh_S_precentral-inf-part	stim	0.441506245786638
09	rh_S_precentral-sup-part	prestim	0.0670728263431135
09	rh_S_precentral-sup-part	stim	0.232266575467595
09	rh_S_suborbital	prestim	0.0690964296591403
09	rh_S_suborbital	stim	0.106335979666317
09	rh_S_subparietal	prestim	0.0924099374374121
09	rh_S_subparietal	stim	0.159170649903946
09	rh_S_temporal_inf	prestim	0.0651188808565056
09	rh_S_temporal_inf	stim	0.117548673982883
09	rh_S_temporal_sup	prestim	0.0594108938238143
09	rh_S_temporal_sup	stim	0.165457856806365
09	rh_S_temporal_transverse	prestim	0.0727406502123327
09	rh_S_temporal_transverse	stim	0.730340781262673
10	lh_G_Ins_lg_and_S_cent_ins	prestim	0.0690301122067259
10	lh_G_Ins_lg_and_S_cent_ins	stim	0.433850235171787
10	lh_G_and_S_cingul-Ant	prestim	0.0738071467482245
10	lh_G_and_S_cingul-Ant	stim	0.114305986663076
10	lh_G_and_S_cingul-Mid-Ant	prestim	0.0584689349537037
10	lh_G_and_S_cingul-Mid-Ant	stim	0.0857224593329569
10	lh_G_and_S_cingul-Mid-Post	prestim	0.0660449413586468
10	lh_G_and_S_cingul-Mid-Post	stim	0.184771967376387
10	lh_G_and_S_frontomargin	prestim	0.0806622601902252
10	lh_G_and_S_frontomargin	stim	0.103369432391051
10	lh_G_and_S_occipital_inf	prestim	0.0889400030490713
10	lh_G_and_S_occipital_inf	stim	0.123503411490665
10	lh_G_and_S_paracentral	prestim	0.0748651778049933
10	lh_G_and_S_paracentral	stim	0.109325399765419
10	lh_G_and_S_subcentral	prestim	0.0733455482162941
10	lh_G_and_S_subcentral	stim	0.430099137704388
10	lh_G_and_S_transv_frontopol	prestim	0.0742554487352395
10	lh_G_and_S_transv_frontopol	stim	0.149134468353661
10	lh_G_cingul-Post-dorsal	prestim	0.0834087973964455
10	lh_G_cingul-Post-dorsal	stim	0.221170478064712
10	lh_G_cingul-Post-ventral	prestim	0.0962677296357484
10	lh_G_cingul-Post-ventral	stim	0.101481336207463
10	lh_G_cuneus	prestim	0.0882672794760117
10	lh_G_cuneus	stim	0.0906975069109523
10	lh_G_front_inf-Opercular	prestim	0.0623174158211619
10	lh_G_front_inf-Opercular	stim	0.286799655362164
10	lh_G_front_inf-Orbital	prestim	0.122768855591069
10	lh_G_front_inf-Orbital	stim	0.219524496325224
10	lh_G_front_inf-Triangul	prestim	0.0577282461754622
10	lh_G_front_inf-Triangul	stim	0.146954757926622
10	lh_G_front_middle	prestim	0.0737372599990352
10	lh_G_front_middle	stim	0.112107202351896
10	lh_G_front_sup	prestim	0.0673417429905533
10	lh_G_front_sup	stim	0.137446389451969
10	lh_G_insular_short	prestim	0.0725928476399421
