Subj	ROI	Y
02	rh_Pole_occipital	-21.2082836164213
02	rh_Pole_temporal	-21.184853375812
02	rh_S_calcarine	-21.4850901219714
02	rh_S_central	-23.7394471106809
02	rh_S_cingul-Marginalis	-22.3774042027432
02	rh_S_circular_insula_ant	-21.2363095872139
02	rh_S_circular_insula_inf	-21.5693775112288
02	rh_S_circular_insula_sup	-22.1844954321206
02	rh_S_collat_transv_ant	-21.281694111671
02	rh_S_collat_transv_post	-20.3130412784839
02	rh_S_front_inf	-22.3760094284689
02	rh_S_front_middle	-23.006050341052
02	rh_S_front_sup	-23.2141292523248
02	rh_S_interm_prim-Jensen	-22.0452293867794
02	rh_S_intrapariet_and_P_trans	-22.7117624929715
02	rh_S_oc-temp_lat	-21.5964541734259
02	rh_S_oc-temp_med_and_Lingual	-21.3294465949535
02	rh_S_oc_middle_and_Lunatus	-21.6155999519304
02	rh_S_oc_sup_and_transversal	-22.515694556712
02	rh_S_occipital_ant	-22.0226887753325
02	rh_S_orbital-H_Shaped	-21.4397370241456
02	rh_S_orbital_lateral	-21.6033851961152
02	rh_S_orbital_med-olfact	-21.4081162363027
02	rh_S_parieto_occipital	-22.244191176733
02	rh_S_pericallosal	-21.598989997941
02	rh_S_postcentral	-22.9372101464525
02	rh_S_precentral-inf-part	-22.4073924644856
02	rh_S_precentral-sup-part	-22.9172822335966
02	rh_S_suborbital	-21.2254870274057
02	rh_S_subparietal	-21.7684404122614
02	rh_S_temporal_inf	-22.1198368439281
02	rh_S_temporal_sup	-22.5941733234179
02	rh_S_temporal_transverse	-21.1010141895001
03	lh_G_Ins_lg_and_S_cent_ins	-22.5084497995093
03	lh_G_and_S_cingul-Ant	-21.7083301917897
03	lh_G_and_S_cingul-Mid-Ant	-22.0121818516221
03	lh_G_and_S_cingul-Mid-Post	-21.8845812374999
03	lh_G_and_S_frontomargin	-22.5131253967564
03	lh_G_and_S_occipital_inf	-21.0856243276059
03	lh_G_and_S_paracentral	-22.1036171991724
03	lh_G_and_S_subcentral	-21.4698823341065
03	lh_G_and_S_transv_frontopol	-22.582343503401
03	lh_G_cingul-Post-dorsal	-21.5500893010593
03	lh_G_cingul-Post-ventral	-21.3664327402821
03	lh_G_cuneus	-21.5058513869741
03	lh_G_front_inf-Opercular	-22.4430629645056
03	lh_G_front_inf-Orbital	-21.536871906746
03	lh_G_front_inf-Triangul	-22.3133951800456
03	lh_G_front_middle	-23.7060832479576
03	lh_G_front_sup	-22.6273469268511
03	lh_G_insular_short	-22.5686876887962
03	lh_G_oc-temp_lat-fusifor	-21.162355922228
03	lh_G_oc-temp_med-Lingual	-21.1851950442289
03	lh_G_oc-temp_med-Parahip	-21.1199739343151
03	lh_G_occipital_middle	-22.1743218382082
03	lh_G_occipital_sup	-21.9659640953105
03	lh_G_orbital	-21.592998615518
