Subj	ROI	Y	baseline_avg
01	rh_S_interm_prim-Jensen	0.00996560038620242	0.0640952212388428
01	lh_S_intrapariet_and_P_trans	0.0896019234915674	0.0975151926033449
01	rh_S_intrapariet_and_P_trans	0.0248165219134932	0.0761170469133431
01	lh_S_oc-temp_lat	-0.0866661844099465	0.272210628261646
01	rh_S_oc-temp_lat	-0.018189775635437	0.108553959292319
01	lh_S_oc-temp_med_and_Lingual	0.062597744031508	0.220213850366641
01	rh_S_oc-temp_med_and_Lingual	-0.184105301771927	0.168028588779088
01	lh_S_oc_middle_and_Lunatus	-0.00529026348586165	0.094943666829671
01	rh_S_oc_middle_and_Lunatus	0.00649822120823855	0.0708907634922729
01	lh_S_oc_sup_and_transversal	0.042093168907309	0.0525308774758494
01	rh_S_oc_sup_and_transversal	0.0153557526826999	0.112116928952761
01	lh_S_occipital_ant	0.0170657119240179	0.102992600360856
01	rh_S_occipital_ant	-0.055944022533635	0.109417223382004
01	lh_S_orbital-H_Shaped	-0.0988587103182082	0.198713760767124
01	rh_S_orbital-H_Shaped	0.029569450577169	0.141207880055944
01	lh_S_orbital_lateral	0.0744214947543049	0.0652295368278279
01	rh_S_orbital_lateral	0.0533841665265122	0.0689523018601937
01	lh_S_orbital_med-olfact	-0.155055250792086	0.277364610799692
01	rh_S_orbital_med-olfact	-0.056009823075289	0.243346747239559
01	lh_S_parieto_occipital	-0.0301725936582559	0.114306532766006
01	rh_S_parieto_occipital	-0.0177390268121352	0.0637567451490977
01	lh_S_pericallosal	0.0618108391396093	0.159124133658505
01	rh_S_pericallosal	0.000116285088816254	0.080460640747584
01	lh_S_postcentral	0.169127335609313	0.128254438335002
01	rh_S_postcentral	-0.0406941746644144	0.117945153212364
01	lh_S_precentral-inf-part	-0.0623625807060383	0.315972377621635
01	rh_S_precentral-inf-part	-0.0133660975298079	0.298254852620942
01	lh_S_precentral-sup-part	-0.0573488630775956	0.0694944638037721
01	rh_S_precentral-sup-part	-0.0981776778372743	0.133228883325269
01	lh_S_suborbital	0.0433950716475946	0.066026936708668
01	rh_S_suborbital	-0.00599038878287678	0.0786648421182288
01	lh_S_subparietal	-0.0866736758854771	0.102921935510271
01	rh_S_subparietal	-0.0350681052377775	0.114964049296477
01	lh_S_temporal_inf	-0.0347229928507833	0.143105695563157
01	rh_S_temporal_inf	-0.0603973959298334	0.153941177396459
01	lh_S_temporal_sup	-0.117738460969159	0.135259526439773
01	rh_S_temporal_sup	-0.0648530465416452	0.0892045350484297
01	lh_S_temporal_transverse	-0.0521762882302908	0.412076165389718
01	rh_S_temporal_transverse	-0.0497172108423629	0.357783266077328
02	lh_G_Ins_lg_and_S_cent_ins	0.00359902515495071	0.201058640285085
02	rh_G_Ins_lg_and_S_cent_ins	0.0625411926329268	0.126705923704595
02	lh_G_and_S_cingul-Ant	0.00330202401993007	0.101234462018208
02	rh_G_and_S_cingul-Ant	-0.0258996107388166	0.0687679486259689
02	lh_G_and_S_cingul-Mid-Ant	0.00967149961111138	0.0956038474766728
02	rh_G_and_S_cingul-Mid-Ant	0.0355841550436069	0.0990208981629476
02	lh_G_and_S_cingul-Mid-Post	0.0234830911843323	0.077512740762158
02	rh_G_and_S_cingul-Mid-Post	-0.0134768000991222	0.0889075289149365
02	lh_G_and_S_frontomargin	0.0245515453733419	0.100075792988379
02	rh_G_and_S_frontomargin	0.0407401079757071	0.061392215930347
02	lh_G_and_S_occipital_inf	-0.0261815388996415	0.102455885765259
02	rh_G_and_S_occipital_inf	-0.0468958224794083	0.0790582081309926
02	lh_G_and_S_paracentral	0.0699622026560813	0.109201748229454
02	rh_G_and_S_paracentral	0.0406256241198998	0.085703551445384
02	lh_G_and_S_subcentral	0.0150027523798804	0.145031035099026
02	rh_G_and_S_subcentral	0.0743544000330905	0.238260590095774
02	lh_G_and_S_transv_frontopol	-0.0501553482866108	0.114165586242126
02	rh_G_and_S_transv_frontopol	-0.0390058129601639	0.0864904675627878
02	lh_G_cingul-Post-dorsal	0.0274058873230311	0.0970767934632437
02	rh_G_cingul-Post-dorsal	-0.00225558726806886	0.0700701434829201
02	lh_G_cingul-Post-ventral	0.0958430746509598	0.120489543500464
02	rh_G_cingul-Post-ventral	0.0140668684012488	0.0557111128001051
02	lh_G_cuneus	-0.0110697833762421	0.0674714705825017
02	rh_G_cuneus	0.0372166370964909	0.0759168422383381
02	lh_G_front_inf-Opercular	-0.0739025327577699	0.0707370505018513
02	rh_G_front_inf-Opercular	0.0223206600373406	0.162599126610717
